codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1079576-11-LE25;"CONTRATO DEL SUMINISTRO DE REPUESTOS PARA EL PARQUE VEHICULAR POLICIAL MARCA DODGE DE LA ZONA DE CARABINEROS BIOBÍO.";"DIRECCION DE LOGISTICA DE CARABINEROS";"61.954.400-5";"SECCIÓN COMPRAS ZONA DE CARABINEROS BIOBIO";"CASTELLÓN N°393";"Concepción";"Región del Biobío ";"LE";"CONTRATO DEL SUMINISTRO DE REPUESTOS PARA EL PARQUE VEHICULAR POLICIAL MARCA DODGE DE LA ZONA DE CARABINEROS BIOBÍO.";2025-03-27T17:08:16.93;2025-04-07T15:00:00;2025-05-19T20:00:00;33000000;"CLP";0;0
2069-50-LE25;"SGN-SUMN DE KIT DE PROTESIS FENESTRADA CUSTOMIZADA";"SERVICIO DE SALUD METROPOLITANO SUR HOSP";"61.608.101-2";"HOSPITAL BARROS LUCO TRUDEAU";"Gran Avenida 3204";"San Miguel";"Región Metropolitana de Santiago";"LE";"El objetivo de la presente licitación es contratar durante 12 Doce meses el SUMINISTRO INSUMOS DE KIT DE PROTESIS FENESTRADA CUSTOMIZADA PARA CIRUGIA VASCULAR DEL HOSPITAL BARROS LUCO TRUDEAU, con las características que se señalan en las Bases Técnicas, respecto a los procedimientos, términos y exigencias del suministro de los productos solicitados, que apoyen el correcto funcionamiento de este servicio y con esto responder a las necesidades del Hospital Barros Luco Trudeau. Que, además para los fines precedentes, el los proveedor es que contraten, serán responsables de cumplir estricta y cabalmente con los requerimientos y especificaciones consagrados en los documentos de la presente licitación. Sin perjuicio de lo anterior, el suministro a contratar deberá permitir la opción de ser ampliado o reducido, de acuerdo a las necesidades del Hospital, en consideración a la demanda variable del establecimiento.";2025-03-27T17:04:30.7;2025-04-03T16:00:00;2025-06-30T17:00:00;;"CLP";0;0
3959-9-L125;"CONVENIO SUMINISTRO MANTENCIÓN, Y REPARACIÓN, GENERADORES CENTROS DE SALUD MUNICIPAL AREA SALUD 2025";"I MUNICIPALIDAD DE NAVIDAD";"69.073.800-7";"Unidad de Salud";"PLAZA GENERAL BONILLA N° 24";"Navidad";"Región del Libertador General Bernardo O´Higgins";"L1";"Se requiere adquisición de servicio para Convenio Suministro periodo 2025, mantención preventiva, reparación, cambio de equipos, instalar nuevos equipos y asistencia de emergencia de generadores centros de salud Municipal.";2025-03-27T17:03:33.477;2025-04-01T15:29:00;2025-04-05T20:29:00;6300000;"CLP";0;0
557639-24-LE25;"Mantentencion Prev. y Corr. equipos c";"CORP MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA";"71.014.200-9";"CORMUN RANCAGUA - ADMINISTRACIÓN CENTRAL";"[CORMUN RANCAGUA - CASA CENTRAL] - Gamero N° 212";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"La Corporación Municipal de Rancagua requiere la contratación dee servicio de atención preventiva y correctiva para sus equipos de climatización ubicados en todos sus centros de salud y casa Central.";2025-03-27T16:59:31.317;2025-04-08T09:00:00;2025-04-15T15:00:00;;"CLP";0;0
838104-11-LE25;"CRG ADQUISICIÓN DE TARJETA DE ABASTECIMIENTO";"COMANDO DE APOYO A LA FUERZA";"73.923.800-5";"División de Bienestar ZB Región Metropolitana BSoc";"Avda. Neptuno Nº 097, Villa Militar Oeste, Estación Central";"Estación Central";"Región Metropolitana de Santiago";"LE";"CRG ADQUISICIÓN DE TARJETA DE ABASTECIMIENTO O PRE-PAGO CANJEABLE PARA PRODUCTOS DE SUPERMERCADO Y COMERCIO ASOCIADO. RECEPCIÓN CR GUAYACÁN: CB2º NICOLAS ESPINOZA SOTO CONSULTAS POR MERCADERÍAS E-MAIL: nicolasespinozacrg@gmail.com FONO: +569 5225 8741 FACTURAR Y DESPACHAR: C.C. 1100080049 FONDOS PAF C.F. 350090 BIENESTAR SOCIAL DEL EJÉRCITO GIRO: HOTELERÍA Y SERVICIOS AFINES RUT.: 73.923.800-5 DIRECCIÓN: CAMINO AL VOLCÁN N.º 16825, SAN JOSÉ DE MAIPO";2025-03-27T16:56:57.943;2025-04-14T17:00:00;2025-04-24T17:00:00;;"CLP";0;0
1001546-8-LE25;"Adquisición de licencias de Adobe para equipos";"Primer Tribunal Ambiental con asiento en Antofagasta";"61.999.230-k";"Primer Tribunal Ambiental";"JOSE MIGUEL CARRERA 1579";"Antofagasta";"Región de Antofagasta ";"LE";"El objetivo de la presente contratación es la adquisición de un conjunto de licencias de software esenciales para la optimización de la gestión documental. La adquisición garantiza la continuidad en la creación, edición y gestión segura de documentos PDF, proporciona a los equipos acceso a una vasta biblioteca de imágenes y videos, facilitando la creación de contenido visual profesional y asegura la disponibilidad de herramientas de diseño gráfico, desarrollo de aplicaciones y edición de contenido multimedia, promoviendo la colaboración eficiente y la flexibilidad en el uso de múltiples plataformas.  Estas soluciones tecnológicas contribuirán a mejorar la productividad institucional, optimizar el flujo de trabajo y asegurar la continuidad operativa en entornos digitales.";2025-03-27T16:56:10.06;2025-04-03T19:59:00;2025-04-08T23:59:00;7117008;"CLP";0;0
4809-7-LP25;"TUBOS PAD HDPE DIFERENTES MEDIDAS";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - IX Región - Provincia de Cautín";"Avenida Prat 712 (ENTRE PISO),  Oficina Provincial.";"Temuco";"Región de la Araucanía ";"LP";"La Dirección de Vialidad Provincia de Cautín, solicita ofertas para la adquisición de TUBOS DE POLIETILENO DE ALTA DENSIDAD  para Obras del Programa CCI, Oficina Provincial Cautín Dirección Regional de Vialidad Región de La Araucanía.  Conforme a los requerimientos administrativos y técnicos descritos en las presentes Bases de Licitación.";2025-03-27T16:56:03.993;2025-04-10T15:00:00;2025-04-25T12:14:00;98012610;"CLP";0;0
1242125-2-LQ25;"Concesión de Espacio para Cafetería Sector SOME del Hospital Provincial de Ovalle";"SERVICIO DE SALUD COQUIMBO HOSPITAL DE O";"61.606.404-5";"Servicios de Arriendo";"";"";"Región de Coquimbo ";"LQ";"Conforme a la Ley de Compras Públicas N° 19.886, su Reglamento y modificaciones, el Hospital Provincial de Ovalle llama a licitación pública a empresas o proveedores del rubro, personas naturales o jurídicas, chilenas o extranjeras, así como a Uniones Temporales de Proveedores, para celebrar la CONCESIÓN DE ESPACIO PARA CAFETERÍA SECTOR SOME, del Hospital Provincial de Ovalle, por un periodo de 36 (treinta y seis) meses, para un oportuno y adecuado suministro de estos servicios y así garantizar el correcto funcionamiento del establecimiento.";2025-03-27T16:52:51.123;2025-04-07T15:25:00;2025-04-28T15:30:00;;"CLP";0;0
2950-10-LE25;"CONVENIO DE SUMINISTRO DE INSUMOS PARA LAVANDERÍA DE LA ESCUELA NAVAL";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.010-4";"ESCUELA NAVAL  ARTURO PRAT";"Francisco González de Hontaneda #11, Playa ancha";"Valparaíso";"Región de Valparaíso ";"LE";"EFECTUAR CONVENIO DE SUMINISTRO DE INSUMOS PARA LAVANDERÍA DE LA ESCUELA NAVAL, SOLICITADO POR DEPTO. ABASTECIMIENTO FOLIO N° 173 Y 194.";2025-03-27T16:51:21.3;2025-04-04T12:00:00;2025-04-18T16:00:00;16300000;"CLP";0;0
2732-12-LE25;"Adquisición. e Insta de Software Educación";"MUNICIPALIDAD DE PEÑAFLOR";"69.071.700-K";"SECRETARIA COMUNAL DE PLANIFICACIÓN";"ALCALDE LUIS ARAYA CERECEDA  1215";"Peñaflor";"Región Metropolitana de Santiago";"LE";"La Municipalidad de Peñaflor a través de su Departamento de Educación, con el objeto de formar estudiantes con competencias de empleabilidad, que logren insertarse y permanecer en el mercado laboral, requiere adquirir cuatro 4 software para fines educativos, entre ellos se encuentran; licencias educativas para las carreras técnico-profesionales de Administración, Contabilidad, Logística y Recursos Humanos, asimismo de manera transversal cada software debe contener el módulo de Comercio Exterior, compuesto por el sub módulo de Gestión Aduanera y Control de Exportaciones e Importaciones, para uso del Liceo Comercial República de Brasil.";2025-03-27T16:47:45.95;2025-04-07T16:00:00;2025-05-05T17:00:00;;"CLP";0;0
4642-25-LE25;"MATERIALES Y HERRAMIENTAS DE CONSTR. MANTENIMIENTO";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.514.000-9";"Fondos Hospitales";"Valencia Nro. 2430";"Ñuñoa";"Región Metropolitana de Santiago";"LE";"REX. NRO. 374 21-03-2025 APROBATORIA DE BASES PARA LA ADQUISICIÓN DE MATERIALES Y HERRAMIENTAS DE CONSTRUCCIÓN, DESTINADOS AL MANTENIMIENTO DEL HOSPITAL DE CARABINEROS. UBICADO EN AVENIDA ANTONIO VARAS 2500, ÑUÑOA. CDP 170-2025  180-2025 197-2025, SOLICITUDES NROS. 2500466 - 2500486 - 2483864.";2025-03-27T16:45:27.837;2025-04-07T16:00:00;2025-04-28T17:00:00;;"CLP";0;0
1004-12-LP25;"MATERIAL GRANULAR NO HELADIZO RUTA X-587";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XI Región - Provincia de Coyhaique";"Pasaje La Concepción Nº 199 - Avda Ogana - Recinto 3 Vialidad";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LP";"Que se requiere adquirir material granular no heladizo para sub base que se utilizará en la faena de Construcción de la Capa de protección con hormigón ultra delgado e= 10 cm, en la Ruta X-587 (Las Bandurrias), km 1,4 al km 4 durante el año 2025.";2025-03-27T16:41:14.323;2025-04-07T15:37:00;2025-04-14T14:28:00;;"CLP";0;0
2730-26-LE25;"Servicio transporte y alimentación escuela Lingue";"I MUNICIPALIDAD DE CASTRO";"69.230.400-4";"ILUSTRE MUNICIPALIDAD DE CASTRO";"BLANCO  N°273 -Bodega interior.";"Castro";"Región de los Lagos ";"LE";"La Ilustre Municipalidad de Castro, a través de la Dirección de Cultura y Turismo requiere contratar, por línea de contratación, los servicios de transporte y alimentación para alumnos asistentes a la Escuela Patrimonial de Lingue a desarrollarse durante los meses de mayo a noviembre de 2025, por medio de un convenio de suministros. Las dos líneas de licitación son las siguientes: 1.	Línea 1: Transporte alumnos de acuerdo al punto 3 de las presentes bases: “Especificaciones técnicas de los solicitado” 2.	Línea 2: Alimentación alumnos consistente en 1 colación por cada uno de acuerdo al punto 3 de las presentes bases: “Especificaciones técnicas de los solicitado”";2025-03-27T16:40:03.05;2025-04-14T17:33:00;2025-04-18T16:18:00;;"CLP";0;0
2703-90-L125;"SC 9733 servicio de Instalacion de 3 Equipos Split";"I MUNICIPALIDAD DE TALAGANTE";"69.071.800-6";"Dirección de Salud";"Pasaje Quemchi N°1075, Villa Mónaco, Talagante";"";"Región Metropolitana de Santiago";"L1";"SC 9733 servicio de Instalación de 3 Equipos Split. Mantención";2025-03-27T16:39:02.007;2025-04-07T17:15:00;2025-05-02T17:16:00;;"CLP";0;0
1509-36-L125;"ADQUISICION INSUMOS DENTALES ";"SERVICIO DE SALUD METROPOLITANO NORTE HOSPITAL DE TIL TIL";"61.608.006-7";"Hospital Til - Til";"Direccion no aplica a productos virtuales";"Santiago";"Región Metropolitana de Santiago";"L1";"EL Hospital Comunitario de Til Til, requiere la “ADQUISICION INSUMOS DENTALES” según la solicitud de compra autorizada y enviada a la unidad de abastecimiento a través de la providencia N° 509 de fecha 14 de marzo de 2025 y memorándum N°19 enviado por la jefa de unidad de farmacia, con la finalidad de entregar una atención de calidad a los pacientes que se atienden en la unidad dental del Hospital Comunitario de Til Til.";2025-03-27T16:38:06.73;2025-04-03T20:10:00;2025-04-22T20:10:00;4314844;"CLP";0;0
3085-13-LE25;"NORMALIZACIÓN PISCINA CENTRO RECREATIVO FARO TUMBES";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.023-6";"DEPTO. DE BIENESTAR SOCIAL (T)";"JORGE MONTT 126 BASE NAVAL";"Talcahuano";"Región del Biobío ";"LE";"NORMALIZACIÓN PISCINA CENTRO RECREATIVO  FARO TUMBES";2025-03-27T16:37:27.05;2025-04-08T18:39:00;2025-05-22T18:40:00;;"CLP";0;0
963799-5-LP25;"reactivos e insumos de laboratorio HORMONA";"SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER";"61.606.912-8";"LABORATORIO";"RIQUELME 1131 - Región del Maule - San Javier";"San Javier";"Región del Maule ";"LP";"ABASTECER DE REACTIVOS E INSUMOS DE LABORATORIO Y PRÉSTAMO DE ANALIZADOR DE HORMONA CLÍNICA CON MODULO ISE INCLUIDO PARA EL CORRECTO FUNCIONAMIENTO DE LA UNIDAD DE LABORATORIO.";2025-03-27T16:37:00.783;2025-04-08T19:54:00;2025-05-12T19:55:00;;"CLP";0;0
838104-13-LE25;"CRTC ADQUISICION DE TARJETAS DE ABASTECIMIENTO";"COMANDO DE APOYO A LA FUERZA";"73.923.800-5";"División de Bienestar ZB Región Metropolitana BSoc";"Avda. Neptuno Nº 097, Villa Militar Oeste, Estación Central";"Estación Central";"Región Metropolitana de Santiago";"LE";"CRTC ADQUISICIÓN DE TARJETAS DE ABASTECIMIENTO O PREPAGO CANJEABLES POR TODO TIPOS DE PRODUCTOS DE SUPERMERCADO PARA CRTC DEPENDIENTE ZBRM.";2025-03-27T16:35:43.603;2025-04-15T18:00:00;2025-04-21T18:00:00;;"CLP";0;0
867990-26-L125;"Contratación de servicio Community Manager - Solicitud N° 77989- CC102";"UNIVERSIDAD DE SANTIAGO DE CHILE";"60.911.000-7";"Unidad de Coordinación Institucional - UCI";"Chacabuco N°675";"Santiago";"Región Metropolitana de Santiago";"L1";"Difundir efectivamente la oferta de los programas de educación continua, diplomados, programas de posgrado y pregrado, investigación, asistencia técnica y otras actividades del Departamento de Ingeniería Química y Bioprocesos, aumentando la participación en la red de dichos programas y actividades, mejorando los indicadores de matrículas y de asistencia técnica.";2025-03-27T16:35:12.273;2025-04-03T15:00:00;2025-05-03T18:00:00;6803399;"CLP";0;0
692277-1-LP25;"Reparaciones Casona Jurídica- Práctica Profesional";"UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION";"60.910.047-8";"DIRECCION INFRAESTRUCTURA";"JOSE PEDRO ALESSANDRI 636";"Ñuñoa";"Región Metropolitana de Santiago";"LP";"La Universidad Metropolitana de Ciencias de la Educación -en adelante “UMCE” o “Universidad”- llama a presentar ofertas para la contratación de los servicios de obra para las “Reparaciones Casona Jurídica- Práctica Profesional”, inmuebles emplazados en el campus Macul de la Universidad en Avenida José Pedro Alessandri N°774, comuna de Ñuñoa, Región Metropolitana.";2025-03-27T16:34:43.513;2025-04-17T17:00:00;2025-05-05T23:59:00;;"CLP";0;0
1350296-40-LE25;"ADQUISICIÓN DE IMPLANTES DE TRAUMATOLOGÍA PARA EL HOSPITAL ALTO HOSPICIO POR 24 MESES";"HOSPITAL DE ALTO HOSPICIO";"65.228.694-1";"ABASTECIMIENTO HAH";"";"";"Región de Tarapacá  ";"LE";"ADQUISICIÓN DE IMPLANTES DE TRAUMATOLOGÍA PARA EL HOSPITAL ALTO HOSPICIO POR 24 MESES";2025-03-27T16:34:29.917;2025-04-07T15:00:00;2025-08-04T17:00:00;65093000;"CLP";0;0
1532-17-LE25;"SERVICIO DE ARRIENDO DE CONTENEDORES";"CENTRO REFERENCIAL DE SALUD DR SALVADOR ALLENDE GOSSENS";"61.933.400-0";"Centro Referencia Salud Doctor Salvador Allende G.";"Teniente Cruz 800 - PUDAHUEL";"Pudahuel";"Región Metropolitana de Santiago";"LE";"SERVICIO DE ARRIENDO DE CONTENEDORES PARA ESPACIOS Y OFICINAS";2025-03-27T16:34:25.19;2025-04-07T15:10:00;2025-04-30T15:11:00;;"CLP";0;0
2455-28-LE25;"CONSTRUCCIÓN CIERRE PERIMETRAL EX MUTUAL POLÍGONO";"ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL";"69.071.000-5";"SECRETARIA COMUNAL DE PLANIFICACIÓN";"Av. Carrascal 4447, Quinta Normal";"Quinta Normal";"Región Metropolitana de Santiago";"LE";"El presente certamen licitatorio tiene por finalidad convocar a los interesados, para que presenten sus ofertas para el proyecto denominado “CONSTRUCCIÓN DE CIERRE PERIMETRAL EX MUTUAL EL POLÍGONO”. La obra y los servicios requeridos se encuentran descritos en las Especificaciones Técnicas de la presente propuesta.";2025-03-27T16:34:05.34;2025-04-14T15:30:00;2025-06-30T18:00:00;8540178;"CLP";0;0
2308-31-LE25;"ACT. ETAPA DISEÑO MEJ.AVDA. JULIO BUSCHMANN OSORNO";"I MUNICIPALIDAD DE OSORNO";"69.210.100-6";"SECRETARIA DE PLANIFICACION";"AVDA. JUAN MACKENNA N°851, Bodega Subsuelo";"Osorno";"Región de los Lagos ";"LE";"El presente servicio de consultoría tiene como objetivo general realizar la actualización etapa diseño mejoramiento avenida Julio Buschmann entre Cesar Ercilla y Puente Chuyaca, Osorno, según las presentes bases administrativas.";2025-03-27T16:33:26.503;2025-04-07T15:00:00;2025-05-09T16:14:00;28300000;"CLP";0;0
3759-25-LE25;"Producción Global";"Ilustre Municipalidad de Yerbas Buenas";"69.130.400-0";"Ilustre Municipalidad de Yerbas Buenas";"Avda. Centenario 101";"Yerbas Buenas";"Región del Maule ";"LE";"Satisfacer la necesidad de la Ilustre Municipalidad de Yerbas Buenas, referido a la producción Global conforme a EETT del presente llamado público.";2025-03-27T16:32:00;2025-04-02T14:00:00;2025-04-03T17:00:00;22822600;"CLP";0;0
2767-97-LQ24;"ALCANTARILLADO Y AGUA POTABLE VIVIENDAS LA CISTERN";"I MUNICIPALIDAD DE LA CISTERNA";"69.072.000-0";"SECPLAC";"Gran Avenida José Miguel Carrera Nº 8585";"La Cisterna";"Región Metropolitana de Santiago";"LQ";"La Municipalidad de La Cisterna llama a Propuesta Pública, con el objeto de celebrar un contrato para la instalación de agua potable y alcantarillado en diferentes viviendas sin servicio sanitario de la comuna, beneficiadas por el Programa Mejoramiento de Barrios año 2024. Lo anterior, según las Especificaciones Técnicas que son parte de esta Propuesta.";2025-03-27T16:28:09.207;2025-04-30T10:00:00;2025-05-13T14:00:00;;"CLP";0;0
2026-49-LP25;"SISTEMA DE TRAZABILIDAD DE ESTERILIZACIÓN HPMM";"SERVICIO SALUD VINA DEL MAR QUILLOTA";"61.606.600-5";"Servicio de Salud Viña del Mar - Quillota";"Limache 1307 esq. Peñablanca";"Viña del Mar";"Región de Valparaíso ";"LP";"ADQUISICIÓN DE SISTEMA DE TRAZABILIDAD DE ESTERILIZACIÓN PARA HOSPITAL PROVINCIAL MARGA MARGA";2025-03-27T16:27:55.313;2025-04-16T18:00:00;2025-05-22T18:00:00;;"CLP";0;0
2686-48-LE25;"ADQUISICION DE MATERIALES PETREOS ARIDOS";"I MUNICIPALIDAD DE COLINA";"69.071.500-7";"SECPLAN";"AVENIDA COLINA Nº. 700.";"Colina";"Región Metropolitana de Santiago";"LE";":  La Dirección de Operaciones dependiente de la Municipalidad de Colina, requiere abastecerse de material pétreo Áridos para la ejecución de diversos trabajos de mejoramiento en la infraestructura vial de la comuna, tales como mejoramiento yo creación de veredas, reparación de caminos, reparación de tapas de alcantarillado, etc.";2025-03-27T16:27:26.403;2025-04-08T15:10:00;2025-05-30T19:00:00;;"CLP";0;0
2308-32-LE25;"ARRIENDO DE CAMIONETA CON CONDUCTOR PARA DIDECO POR UN PERIODO DE 12 MESES";"I MUNICIPALIDAD DE OSORNO";"69.210.100-6";"SECRETARIA DE PLANIFICACION";"AVDA. JUAN MACKENNA N°851, Bodega Subsuelo";"Osorno";"Región de los Lagos ";"LE";"La iniciativa comprende el servicio de arriendo de 1 camionetas 4x4 para departamento de registro social de hogares, el cual se deberá ejecutar conforme a los requerimientos establecidos en las presentes bases administrativas y especificaciones técnicas adjuntas.";2025-03-27T16:27:14.99;2025-04-07T15:00:00;2025-05-07T18:44:00;;"CLP";0;0
2455-27-LE25;"DISEÑO DIAGRAMACIÓN EDICIÓN DE TEXTOS E IMPRESIÓN DE PERIÓDICO COMUNAL 2025-2026";"ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL";"69.071.000-5";"SECRETARIA COMUNAL DE PLANIFICACIÓN";"Av. Carrascal 4447, Quinta Normal";"Quinta Normal";"Región Metropolitana de Santiago";"LE";"El presente certamen licitatorio tiene por finalidad convocar a los interesados, para que presenten sus ofertas para los servicios de  DISEÑO, DIAGRAMACIÓN, EDICIÓN DE TEXTOS E IMPRESIÓN DE PERIÓDICO COMUNAL 2025-2026 . La Municipalidad de Quinta Normal requiere ediciones del diario comunal con 40.000 ejemplares cada una (mayo 2025, julio 2025, septiembre 2025, noviembre 2025, enero 2026).  Cada edición debe contar con el servicio de diseño, diagramación edición de textos e impresión de periódico comunal. Además de incluir el formato especial del diario para la Cuenta Pública: La edición del mes de abril debe contener 8 páginas generales y 8 diferentes con 6 cambios según sector a repartir.";2025-03-27T16:27:12.607;2025-04-03T15:30:00;2025-05-30T18:00:00;38972500;"CLP";0;0
1725-69-LP25;"COMITIVAS CHILENAS EN LOS MERCADOS AUDIOVISUALES";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"60.901.002-9";"SUBSECRETARIA DE LAS CULTURAS Y LAS ARTES";"SOTOMAYOR 233 ";"Valparaíso";"Región de Valparaíso ";"LP";"SERVICIO ESPECIALIZADO PARA LA PARTICIPACIÓN DE LAS COMITIVAS CHILENAS EN LOS MERCADOS AUDIOVISUALES INTERNACIONALES CON FOCO EN ANIMACIÓN: MARCHÉ INTERNATIONAL DU FILM D’ANIMATION D’ANNECY, MIFA FRANCIA; Y PIXELATL GUADALAJARA.";2025-03-27T16:26:14.893;2025-04-17T12:00:00;2025-05-08T18:00:00;100000000;"CLP";0;0
