codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
3614-7-LE25;UNIDAD DENTAL Y COMPRESOR PARA CESFAM SIC;I MUNICIPALIDAD DE VICUNA;69.040.500-8;Salud;Avda. 18 de Septiembre (CESFAM) - Calingasta;;Región de Coquimbo;LE;cerradas;EL DEPARTAMENTO DE SALUD REQUIERE LA PROVISIÓN E INSTALACIÓN DE UNIDAD DENTAL Y COMPRESOR PARA BOX DENTAL DE CESFAM SAN ISIDRO-CALINGASTA, ADEMÁS DEL RETIRO DE UNIDAD EXISTENTE.;2025-04-03T09:34:23.03;2025-04-14T15:00:00;2025-04-30T23:59:00;;CLP;0;0
1953-13-LE25;CAMBIO DE MATRICES E INSTALACIONES SANITARIAS CPV;DIRECCION GENERAL DE GENDARMERIA DE CHIL;61.004.024-1;Región de Valparaíso;;;Región de Valparaíso;LE;desiertas;Artículo 1.- Las presentes bases regirán la licitación pública y la posterior formalización, mediante la emisión de la orden de compra y la aceptación de ésta por parte del proveedor adjudicado, destinada a contratar el SERVICIO DE CAMBIO DE MATRICES DE INSTALACIONES SANITARIAS DE DOS SHAFT MODULO B CPF C.P. VALPARAÍSO, de conformidad con los requerimientos establecidos por Gendarmería de Chile, servicios que, a nivel nacional y con las características técnicas solicitadas, no se encuentran en el catálogo de convenio marco.;2025-04-03T09:27:56.097;2025-04-15T16:00:00;2025-05-12T18:00:00;;CLP;0;0
4375-26-LP25;Servicio de Mantenimiento preventivo y correctivo equipos Omnicell HGGB;HOSPITAL GUILLERMO GRANT BENAVENTE DE CO;61.602.189-3;Abastecimiento General;San Martín 1436 Concepcion;Santiago;Región del Biobío;LP;cerradas;HGGB requiere el servicio de mantenimiento preventivo y correctivo para Equipos Omnicell, por un periodo de 24 meses solicitado por el Departamento de TIC, en requerimiento S-COM N14839 de fecha 30.01.2025;2025-04-03T09:21:27.017;2025-04-14T17:00:00;2025-06-12T17:01:00;;CLP;0;0
2778-17-LE25;PANELES INTERACTIVO ESC. MANUEL FCO. CORREA;I MUNICIPALIDAD DE RENGO;69.081.200-2;ADQUISICION MUNI-EDUCACION;SERRANO 450- COMUNA DE RENGO.;Chépica;Región del Libertador General Bernardo OHiggins;LE;cerradas;ADQUISICION DE PANELES INTERACTIVOS CON PIZARRA DESLIZANTE, DEBE INCLUIR INSTALACION, PUESTA EN MARCHA, CAPACITACION Y GARANTIA PARA LAS AULAS DE LA ESCUELA MANUEL FCO. CORREA DE LA COMUNA DE RENGO.;2025-04-03T09:07:40.24;2025-04-14T15:05:00;2025-05-14T18:00:00;;CLP;0;0
3495-14-LE25;TRASLADO DE PERSONAL DSM VILCUN 2025;I MUNICIPALIDAD DE VILCUN;69.190.800-3;Departamento Salud;PRAT N481;Vilcún;Región de la Araucanía;LE;cerradas;El Departamento de Salud Municipal de la Comuna de Vilcún, llama a licitación pública con el objetivo de contratar el servicio de traslado para funcionarios del DSM Vilcún. se adjuntan requerimientos técnicos.;2025-04-03T09:11:42.14;2025-04-14T15:00:00;2025-05-30T19:57:00;12000000;CLP;0;0
1038-2-LE25;Construcción Cerco RN Magallanes Sic 180 Sire 82;CORP NACIONAL FORESTAL;61.313.000-4;XII Región - Oficina Regional de Magallanes;Av. Bulnes 0309, piso 5;Punta Arenas;Región de Magallanes y de la Antártica;LE;cerradas;La Corporación Nacional Forestal, requiere adquirir el servicio de construcción de un tramo de 2.500 metros de cerco Magallánico de 7 hebras el cual está compuesto por postes de madera, de fierro, piquetes, alambre liso y alambre de púas en la Reserva Nacional Magallanes, además, se solicita el retiro de alambre anterior, la limpieza de faja y de matorral en un tramo aproximado de 100 metros BASES;2025-04-03T08:47:10.29;2025-04-14T15:01:00;2025-04-22T10:02:00;15000000;CLP;0;0
1075956-1-LE25;ADQUISICIÓN E INSTALACIÓN DE VENTANAS TERMOPANEL.;DIRECCION DE LOGISTICA DE CARABINEROS;60.505.000-K;DEPARTAMENTO CONTROL FINANCIERO;Catedral N 1337, piso 6, Santiago;Santiago;Región Metropolitana de Santiago;LE;cerradas;ADQUISICIÓN E INSTALACIÓN DE VENTANAS TERMOPANEL, PARA LA CONTRALORÍA GENERAL DE CARABINEROS - SEGUN BASES DE LICITACIÓN Y ANEXOS QUE SE ADJUNTAN - VISITA EN TERRENO OBLIGATORIA - DÍA 09.04.2025 - A LAS 10:00 HORAS - AVENIDA LIBERTADOR BERNARDO OHIGGINS 1196 PISO 11 SANTIAGO.;2025-04-03T08:34:04.85;2025-04-14T15:30:00;2025-04-22T18:00:00;;CLP;0;0
3268-5-LE25;400 413 GU 003-2025 DA. ADQ. CONJUNTO PRIMERA CAPA;FUERZA AEREA DE CHILE COMANDO LOGISTICO;61.103.021-5;IV Brigada Aérea;Base Aerea Chabunco S/N, Punta Arenas, Región de Magallanes y la Antártica Chilena;Punta Arenas;Región de Magallanes y de la Antártica;LE;cerradas;EL DEPARTAMENTO ANTÁRTICO DE LA IV BRIGADA AÉREA, REQUIERE LA ADQUISICIÓN DE CONJUNTO DE PRIMERA CAPA, PARA LA OPERACIÓN CONJUNTA GLACIAR UNIÓN 2025.;2025-04-03T08:38:43.24;2025-04-11T14:00:00;2025-05-30T14:00:00;;CLP;0;0
2385-18-LE25;MATERIALES DE SEGURIDAD VIAL;I MUNICIPALIDAD DE CALAMA;69.020.200-K;ADQUISICIONES;VICUÑA MACKENNA 2001;Calama;Región de Antofagasta;LE;cerradas;Adquisición de materiales de seguridad vial para ser utilizados en la intervención de rotonda acceso sur de Calama, solicitado en memorándums 158,159,160 de la Dirección de Tránsito y Transporte Público.;2025-04-03T08:14:05.047;2025-04-14T15:00:00;2025-05-14T15:00:00;18000000;CLP;0;0
1590-7-LE25;SERVICIO GESTION INTEGRAL PASAJES AEREOS Y OTROS;SUBSECRETARIA DEL MINISTERIO DE AGRICULT;61.301.000-9;Subsecretaría de Agricultura;Teatinos 40 Piso 5;Alhué;Región Metropolitana de Santiago;LE;cerradas;Código E102RT9, contar con un servicio que permita la provisión de los servicios que la Subsecretaría de Agricultura requiera en materia de reservas y compras de pasajes aéreos y otros servicios relacionados, tales como, reserva de hoteles, arriendo de vehículos y compra de seguros de asistencia en viaje, sea para para uso de losas autoridadesas y losas Funcionariosas que viajen al extranjero o dentro del territorio nacional, en comisión de servicio, por capacitación o para viajes especiales que se requieran.;2025-04-03T00:14:00;2025-04-14T16:00:00;2025-04-29T19:00:00;;CLP;0;0
835727-16-LE25;ADQUISICIÓN DE VESTUARIO Y CALZADO ESCOLAR PARA NIÑOS Y NIÑAS DE LAS ESCUELAS Y JARDINES INFANTILES DE LA COMUNA DE GENERAL LAGOS;Ilustre Municipalidad de General Lagos;69.250.700-2;Administracion Municipal;;;Región de Arica y Parinacota;LE;cerradas;ADQUISICIÓN DE VESTUARIO Y CALZADO ESCOLAR PARA NIÑOS Y NIÑAS DE LAS ESCUELAS Y JARDINES INFANTILES DE LA COMUNA DE GENERAL LAGOS;2025-04-04T21:26:05.693;2025-04-11T15:00:00;2025-04-15T17:30:00;;CLP;0;0
2423-9-LE25;SERVICIO ARRIENDO DE GRADAS Y BAÑOS CUENTA PUBLICA;I MUNICIPALIDAD DE PUENTE ALTO;69.072.100-7;SECPLAC;Concha y Toro 1820;Puente Alto;Región Metropolitana de Santiago;LE;cerradas;SERVICIO ARRIENDO DE GRADAS Y BAÑOS CUENTA PUBLICA;2025-04-04T20:04:29.68;2025-04-16T15:30:00;2025-04-29T18:32:00;25000000;CLP;0;0
1624-9-LE25;Compra de Servicios EMPA EMPAN y seguimiento EMPA;SERVICIO DE SALUD HOSPITAL DE NANCAGUA;61.602.147-8;Hospital de Nancagua;18 de Septiembre 464;Nancagua;Región del Libertador General Bernardo OHiggins;LE;cerradas;Adquisición de Exámenes de Medicina Preventiva del Adulto Empa. para Población de 20 a 64 Años de Edad, Seguimiento de Empa Alterado y Exámenes de Medicina Preventiva del Adulto Mayor Empam para el Hospital de Nancagua 2025,La atención de los usuarios deberá realizarse por Enfermera cuya atención de usuarios deberá realizarse en dependencias del Hospital de Nancagua,;2025-04-04T19:51:00.707;2025-04-14T17:25:00;2025-05-06T17:26:00;;CLP;0;0
2487-1-LP25;CONTRATO DE SERVICIO DE ASEO AEROPUERTO MATAVERI;DIRECCION GENERAL DE AERONAUTICA CIVIL;61.104.000-8;UNIDAD DE COMPRA ISLA DE PASCUA;ISLA DE PASCUA;Isla De Pascua;Región de Valparaíso;LP;cerradas;SE REQUIERE CONTRATAR EL SERVICIO DE ASEO DE DEPENDENCIAS DEL AEROPUERTO MATAVERI DE ISLA DE PASCUA, POR UN PERIODO DE 12 MESES, DESDE MAYO DE 2025 A ABRIL DE 2026.;2025-04-04T19:35:07.333;2025-04-14T19:51:00;2025-04-16T19:00:00;84000000;CLP;0;0
2423-8-LE25;SERVICIO DE PRODUCCIÓN TÉCNICA CUENTA PÚBLICA COMU;I MUNICIPALIDAD DE PUENTE ALTO;69.072.100-7;SECPLAC;Concha y Toro 1820;Puente Alto;Región Metropolitana de Santiago;LE;cerradas;La Municipalidad de Puente Alto llama a licitación pública para la contratación del SERVICIO DE PRODUCCIÓN TÉCNICA CUENTA PÚBLICA COMUNA DE PUENTE ALTO de acuerdo a las presentes Bases Administrativas y Bases Técnicas;2025-04-04T19:30:45.963;2025-04-16T15:00:00;2025-04-29T18:29:00;;CLP;0;0
1057491-64-LE25;MANTENCIÓN Y REINSTALACIÓN DE LAMPARAS QUIRURGICAS;SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA;61.608.408-9;Bienes y Servicios;ANTONIO VARAS 360 (CENTRO DE DISTRIBUCIÓN);Providencia;Región Metropolitana de Santiago;LE;cerradas;CONTRATACION DEL SERVICIO DE MANTENCIÓN CORRECTIVA Y REINSTALACIÓN DE LAMPARAS QUIRURGICAS, PARA EL HOSPITAL DOCTOR LUIS CALVO MACKENNA.;2025-04-04T19:19:57.25;2025-04-14T15:00:00;2025-05-13T20:00:00;59000000;CLP;0;0
613-3-LE25;Transporte Privado para funcionarios de la SEREMI;SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO;61.836.000-8;SEREMI MINVU XI REGION;Freire 5;Coyhaique;Región Aysén del General Carlos Ibáñez del Campo;LE;cerradas;Para cumplimiento de la misión institucional en las distintas localidades de la región de Aysén;2025-04-04T18:44:39.13;2025-04-14T16:00:00;2025-04-21T17:30:00;8500000;CLP;0;0
1426397-20-LQ25;ADQUISICIÓN DE MOBILIARIO LICEO BICENTENARIO DOMINGO SANTA MARÍA DEL SERVCIO LOCAL DE EDUCACIÓN PÚBLICA DE IQUIQUE;Servicio Local de Educación Pública Iquique;61.980.910-6;P02 SUBVENCION GENERAL SLEP IQUIQUE;;;Región de Tarapacá;LQ;cerradas;ADQUISICIÓN DE MOBILIARIO LICEO BICENTENARIO DOMINGO SANTA MARÍA DEL SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE IQUIQUE;2025-04-04T18:44:00;2025-04-15T19:00:00;2025-05-14T12:00:00;;CLP;0;0
1230869-1-LE25;Servicio de aseo teatro y anfiteatro de la florida;Corporación Cultural de La Florida;65.235.450-5;Corporación Cultural de La Florida;Serafin Zamora N 6792;La Florida;Región Metropolitana de Santiago;LE;cerradas;la contratación del servicio de aseo y limpieza para el teatro y anfiteatro de la Corporación Municipal de La Florida, orientado a mantener en óptimas condiciones de limpieza, higiene y sanitización todos los espacios.;2025-04-04T18:31:14.383;2025-04-14T17:32:00;2025-04-18T17:33:00;;CLP;0;0
1624-8-LE25;ATENCIONES NUTRICIONISTA PROGRAMA CARDIOVASCULAR;SERVICIO DE SALUD HOSPITAL DE NANCAGUA;61.602.147-8;Hospital de Nancagua;18 de Septiembre 464;Nancagua;Región del Libertador General Bernardo OHiggins;LE;cerradas;Compra de Servicio de Atenciones Integrales yo Cardiovasculares de Nutricionista de usuarios bajo control con Condiciones Crónicas cardiovasculares del Hospital de Nancagua (Apoyo a la Gestion APS Componente 2 Salud Cardiovascular) 2025 segun adjuntos;2025-04-04T18:26:36.277;2025-04-14T16:14:00;2025-05-05T16:15:00;;CLP;0;0
2981-53-LE25;BANDERAS NACIONALES INSTITUCIONALES E INTERPOL;POLICIA DE INVESTIGACIONES DE CHILE;60.506.000-5;DEPARTAMENTO ADMINISTRATIVO;GENERAL MACKENNA 1370, Secc. Almacenes;Santiago Centro;Región Metropolitana de Santiago;LE;cerradas;ADQUISICIÓN DE BANDERAS NACIONALES, INSTITUCIONALES E INTERPOL. PARA LA POLICÍA DE INVESTIGACIONES DE CHILE.;2025-04-04T18:10:28.62;2025-04-16T12:40:00;2025-04-28T19:30:00;10000000;CLP;0;0
2446-87-LE25;L.P. 135-2025 ADQ. DE REGALOS INSTITUCIONALES;I MUNICIPALIDAD DE COQUIMBO;69.040.300-5;IMUNI_COQUIMBO;BILBAO 348;Coquimbo;Región de Coquimbo;LE;cerradas;ADQUISICIÓN DE REGALOS INSTITUCIONALES;2025-04-04T17:58:50.06;2025-04-14T15:10:00;2025-05-09T16:00:00;13235000;CLP;0;0
2446-89-LE25;PROPUESTA PÚBLICA N 117-2025 DIFUSIÓN TELEVISIÓN;I MUNICIPALIDAD DE COQUIMBO;69.040.300-5;IMUNI_COQUIMBO;BILBAO 348;Coquimbo;Región de Coquimbo;LE;cerradas;PROPUESTA PÚBLICA N 117-2025 SERVICIO DE PLAN DE DIFUSIÓN EN MEDIOS DE COMUNICACIÓN TELEVISIVOS;2025-04-04T18:03:14.317;2025-04-14T15:00:00;2025-05-30T18:38:00;19996580;CLP;0;0
2731-9-LE25;S.C. N19-04_Seguridad Pública_Servicio de Migración de sala de monitoreo;MUNICIPALIDAD DE PEÑAFLOR;69.071.700-K;DEPARTAMENTO DE ADQUISICIONES MUNICIPALES.-;ALCALDE LUIS ARAYA CERECEDA 1215;Peñaflor;Región Metropolitana de Santiago;LE;cerradas;La presente Licitación tiene como objeto contratar el servicio de migración de equipamiento de servidores desde centro de control PeñaVecino S.O.S, hacia nuevas dependencias, manteniendo continuidad operacional de toda la plataforma tecnológica actualmente instalada.;2025-04-04T17:56:00;2025-04-11T18:05:00;2025-04-21T18:00:00;30000000;CLP;0;0
2675-23-LE25;SERVICIO DE PRODUCCIÓN CUENTA PÚBLICA GESTIÓN 2024;I MUNICIPALIDAD DE MOSTAZAL;69.080.500-6;I MUNICIPALIDAD DE MOSTAZAL;Plaza de Armas S/N;Mostazal;Región del Libertador General Bernardo OHiggins;LE;cerradas;PRODUCCIÓN CUENTA PÚBLICA GESTIÓN 2024.;2025-04-04T17:58:23.96;2025-04-14T18:15:00;2025-04-22T19:30:00;20000000;CLP;0;0
2446-88-LE25;PROPUESTA PÚBLICA N 186-2025 HUMOR ANIVERSARIO;I MUNICIPALIDAD DE COQUIMBO;69.040.300-5;IMUNI_COQUIMBO;BILBAO 348;Coquimbo;Región de Coquimbo;LE;cerradas;PROPUESTA PÚBLICA N 186-2025 SERVICIO DE PRODUCCIÓN DESARROLLO COQUIMBO SE VIVE CON HUMOR 2025 EN EL MES DE ANIVERSARIO DE LA COMUNA;2025-04-04T17:44:56.367;2025-04-14T15:00:00;2025-05-09T15:06:00;32000000;CLP;0;0
1057491-60-LE25;SERVICIOS MANTENCIÓN ESTERILIZADORES E INCUBADORA;SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA;61.608.408-9;Bienes y Servicios;ANTONIO VARAS 360 (CENTRO DE DISTRIBUCIÓN);Providencia;Región Metropolitana de Santiago;LE;cerradas;CONTRATACION DEL SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE ESTERILIZADORES DE ÓXIDO DE ETILENO ETO E INCUBADORA BACTERIOLÓGICA, PARA EL HOSPITAL DOCTOR LUIS CALVO MACKENNA.;2025-04-04T17:36:37.28;2025-04-14T15:00:00;2025-05-13T20:00:00;44000000;CLP;0;0
1426038-6-LE25;Adquisición de artículos de aseo e higiene;Corporación Municipal de Desarrollo Social de Colina;70.941.900-5;CORPCOLINA SALUD;Carretera General San Martín N665;Colina;Región Metropolitana de Santiago;LE;cerradas;Entregar a los distintos establecimientos de salud, un constante flujo de productos que permitan un correcto funcionamiento de las distintas actividades que realiza la corporación a sus usuarios y comunidad en general.;2025-04-04T17:31:07.127;2025-04-14T15:00:00;2025-04-29T19:57:00;;CLP;0;0
751-3-LE25;Sala Cuna y Jardín Infantil para Gore Atacama;GOBIERNO REGIONAL DE ATACAMA;72.232.200-2;Gobierno Regional de Atacama;Los Carrera N 645, Primer Piso;Copiapó;Región de Atacama;LE;cerradas;El Gobierno Regional de Atacama llama a propuesta pública para la contratación del servicio de SALA CUNA Y JARDÍN INFANTIL PARA HIJOS E HIJAS DE LAS FUNCIONARIAS DEL GOBIERNO REGIONAL DE ATACAMA, de acuerdo a lo señalado en las especificaciones contenidas en las bases técnicas de la presente licitación pública.;2025-04-04T17:14:48.54;2025-04-14T15:00:00;2025-04-23T23:59:00;62000000;CLP;0;0
1220203-13-LE25;Servicio aseo instalación Ex-molinera SERPAT afta;SERVICIO NACIONAL DEL PATRIMONIO CULTURAL;60.905.047-0;DIRECCION REGIONAL DE ANTOFAGASTA;Manuel Antonio Matta 2822;Antofagasta;Región de Antofagasta;LE;adjudicadas;Servicio de aseo de un operador media jornada para instalaciones del SERPAT en la ex-molinera del norte, ubicado en Lima 381 antofagasta;2025-04-04T17:07:54.25;2025-04-11T20:00:00;2025-05-15T20:00:00;24000000;CLP;0;0
1098-3-LE25;AIF Conservación Estación Camiña en Tarcavire;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección General de Aguas - I Región - Iquique;Tarapaca N 130;Iquique;Región de Tarapacá;LE;cerradas;Asesoría a la Inspección Fiscal del contrato Conservación Estación Fluviométrica Quebrada de Camiña 3 KM Aguas Arriba de Tarcavire en la Región de Tarapacá ID 1098-1-LQ25;2025-04-04T17:07:00;2025-04-14T18:40:00;2025-04-23T18:41:00;30000000;CLP;0;0
3232-23-LE25;SERVICIO DE BANQUETERÍA CUENTA PÚBLICA 2024;I MUNICIPALIDAD DE SANTO DOMINGO;69.073.500-8;I MUNICIPALIDAD DE SANTO DOMINGO;Avenida Santa Teresa N 1;Santo Domingo;Región de Valparaíso;LE;cerradas;La Ilustre Municipalidad de Santo Domingo, requiere la contratación de un servicio de cocteleríabanqueteria completo, para llevar a efecto la realización de la actividad municipal denominada cuenta pública gestión 2024.;2025-04-04T17:03:00.097;2025-04-14T15:00:00;2025-04-21T19:00:00;;CLP;0;0
3232-20-LE25;SERVICIO PRODUCCIÓN EVENTO CUENTA PÚBLICA 2024;I MUNICIPALIDAD DE SANTO DOMINGO;69.073.500-8;I MUNICIPALIDAD DE SANTO DOMINGO;Plaza del Cabildo s/n;Santo Domingo;Región de Valparaíso;LE;cerradas;SERVICIO PRODUCCIÓN EVENTO CUENTA PÚBLICA GESTIÓN 2024;2025-04-04T17:02:45.48;2025-04-14T15:00:00;2025-04-21T19:00:00;;CLP;0;0
901-2-LE25;SERVICIO DE ARRIENDO DE IMPRESORAS Y SCANER;SERVICIO NACIONAL DE MENORES;61.008.000-6;CIP CRC San Bernardo;San Francisco N 16361;San Bernardo;Región Metropolitana de Santiago;LE;desiertas;DISPONE LLAMADO A LICITACIÓN PÚBLICA Y APRUEBA BASES ADMINISTRATIVAS, BASES TÉCNICAS Y ANEXOS PARA EL SERVICIO DE ARRIENDO DE IMPRESORAS Y SCANNER, PARA LAS DEPENDENCIAS DEL CIP- CRC SAN BERNARDO, DEPENDIENTE DE LA DIRECCION REGIONAL METROPOLITANA, UBICADO EN SAN FRANCISCO 16361, COMUNA DE SAN BERNARDO, EN LA REGION METROPOLITANA;2025-04-04T17:02:01.04;2025-04-14T17:00:00;2025-04-29T17:30:00;;CLP;0;0
702988-12-LE25;MEJORAS DE RANCHO CECINAS Y EMBUTIDOS;COMANDO DE APOYO A LA FUERZA;61.101.091-5;Cuerpo Milit Subjefatura Zonal Punta Arenas (IGTF);Camino E Vicuña Km 65;Timaukel;Región de Magallanes y de la Antártica;LE;cerradas;ADQUIRIR EL SUMINISTRO DE CECINAS, EMBUTIDOS Y OTROS, COMO MEJORAS DE RANCHO PARA PERSONAL QUE LABORA EN LAS DISTINTAS OBRAS DE CONECTIVIDAD NACIONAL QUE EJECUTA ÉSTA UNIDAD MILITAR EN LA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;2025-04-04T17:01:57.25;2025-04-14T15:01:00;2025-04-24T17:00:00;;CLP;0;0
1459-5-LE25;GRAVILLA 3.8;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - V Región - Provincia de Valparaíso;Freire 102;Valparaíso;Región de Valparaíso;LE;cerradas;Adquisición de Gravilla 38, para sello asfaltico tipo tratamiento superficial simple, en Rutas código 65D10836 Valle Jorge, 65E10192 San Ramón, 65E10226 Valle Alegre Provincia Valparaíso.;2025-04-04T16:56:47.51;2025-04-11T13:05:00;2025-04-16T15:06:00;;CLP;0;0
1208541-7-LE25;SERVICIO DE LAVANDERIA PARA RESIDENCIAS FAMILIARES;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;62.000.890-7;ADMINISTRACIÓN DIRECTA REGIÓN DE ARICA;BOLOGNESI N 306;Arica;Región de Arica y Parinacota;LE;cerradas;Prestar el servicio de lavandería para residencias familiares pertenecientes a la Dirección Regional de Arica y Parinacota.;2025-04-04T16:55:52.447;2025-04-14T15:01:00;2025-04-24T20:30:00;45000000;CLP;0;0
3374-2-LE25;Adquisición de materiales de construcción RN.19;COMANDO DE APOYO A LA FUERZA;61.101.006-0;Regimiento N 19 Colchagua;Manuel Rodríguez 1232;San Fernando;Región del Libertador General Bernardo OHiggins;LE;adjudicadas;Adquisición de materiales de construcción para la reparación de cuadras y baños del Batallón de Infantería del Regimiento N. 19 Colchagua .;2025-04-04T16:55:51.78;2025-04-14T15:00:00;2025-04-16T16:00:00;18000000;CLP;0;0
1170507-4-LE25;188 - Servicio diseño y desarrollo curso e-learning en plataforma moodle para captacitación PESE y vocales y elaboración de videos de entrenamiento;SERVICIO ELECTORAL;60.504.000-4;SERVEL;Esmeralda N340 piso 11 ala sur, Iquique;Iquique;Región Metropolitana de Santiago;LE;cerradas;El Servicio Electoral requiere contratar un servicio de diseño y desarrollo de tres (3) productos dirigidos a Vocales de Mesa y personal de Enlace para las elecciones 2025, para incorporar las modificaciones establecidas por el Consejo Directivo del SERVEL;2025-04-04T16:53:33.93;2025-04-16T15:00:00;2025-05-02T17:00:00;40000000;CLP;0;0
1388961-32-LE25;Servicio de Arriendo de GPS para Vehículos;ASOCIACION DE MUNICIPALIDADES PARA LA SEGURIDAD CIUDADANA EN LA ZONA ORIENTE;65.118.035-K;Asociación de Municipalidades para la Seguridad en la Zona Oriente;Av El Rodeo 13541, costado BICRIM.;Lo Barnechea;Región Metropolitana de Santiago;LE;cerradas;El objetivo de esta licitación es contratar un servicio integral de monitoreo y gestión para la flota de vehículos operativos de seguridad municipal. Este servicio deberá incluir el suministro de equipamiento, software de gestión, soporte técnico y funcionalidades enfocadas en la trazabilidad, seguridad, cumplimiento normativo y optimización operativa.;2025-04-04T16:53:24.403;2025-04-14T20:00:00;2025-04-17T17:34:00;;CLP;0;0
3447-66-LE25;Serv. Enlaces Internet de Respaldo para la MAHO;MUNICIPALIDAD DE ALTO HOSPICIO;69.265.100-6;Direccion de Administracion y Finanzas;Av. Ramón Pérez Opazo N 3125 Alto Hospicio;Alto Hospicio;Región de Tarapacá;LE;cerradas;La Municipalidad de Alto Hospicio, llama a Licitación Pública a los proveedores del rubro para celebrar contrato de SERVICIOS DE ENLACES DE INTERNET DE RESPALDO, el cual tiene como objetivo el cumplir y satisfacer las necesidades actuales y futuras de telecomunicaciones entre los distintos edificios municipales, sus redes LAN y accesos a Internet. Lo anterior, de acuerdo con las características entregadas en las presentes Bases Administrativas y Técnicas adjuntas, en virtud de una mejor y eficiente Gestión Municipal.;2025-04-04T16:52:59.38;2025-04-15T10:00:00;2025-06-30T18:00:00;;CLP;0;0
