codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1224953-5-LE25;SERV. DE MANT. Y O REP. CALDERAS CALEF. EST. SALUD;CORP MUNICIP ANCUD PARA LA EDUCAC SALUD;71.420.700-8;Unidad de Compras Públicas;Yerbas buenas 915;Ancud;Región de los Lagos;LE;Publicada;MANTENER EN BUEN ESTADO LAS CALDERAS DE LOS ESTABLECIMIENTOS DE SALUD, QUE PERMITAN UN OPTIMO FUNCIONAMIENTO EN LA ATENCION A LOS USUARIOS Y LA PRESTACION DE SERVICIO DE LOS FUNCIONARIOS.;2025-04-08T12:03:05.677;2025-04-16T18:00:00;2025-04-21T12:00:00;16000000;CLP;0;0
2713-47-LE25;CONVENIO DE SUMINISTRO DE LEÑA DE LENGA LARGA SECA;I MUNICIPALIDAD DE AYSEN;69.240.100-K;I.MUNICIPALIDAD AYSEN-ADQUISICIONES;Serrano Montaner 535;Aysén;Región Aysén del General Carlos Ibáñez del Campo;LE;Publicada;La Ilustre Municipalidad de Aysén llama a presentar ofertas para contratar un CONVENIO DE SUMINISTRO DE LEÑA DE LENGA, LARGA, SECA, por 500 metros cúbicos, la cual es necesaria para ayudas sociales en caso de emergencia, imprevisto, necesidad manifiesta , indigencia o pobreza, situación evaluada por la unidad asistencial de la Dirección de Desarrollo Comunitario.;2025-04-08T12:06:35.343;2025-04-21T15:30:00;2025-05-07T16:30:00;;CLP;0;0
1058095-56-LE25;REPOSICIÓN MEDICAMENTOS PARA 3 MESES 10;COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO;61.608.502-6;Fármarcos;CONCHA Y TORO 3459;Puente Alto;Región Metropolitana de Santiago;LE;Publicada;COTIZAR: PRECIOS UNITARIOS NETOS, SOLO COTIZAR PRODUCTOS CON STOCK PARA DESPACHO INMEDIATO, Y CON VENCIMIENTO MAYOR A 12 MESES, INDICAR FACTOR EMPAQUE EN CADA LÍNEA COTIZADA E INDICAR EL NOMBRE DE LA MARCA OFERTADA.;2025-04-08T11:51:31.973;2025-04-14T15:01:00;2025-04-30T16:15:00;;CLP;0;0
2111-97-LE25;ADQUISICIÓN DE CARROS DE CURACIÓN;HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO;61.608.602-2;Hospital de Urgencia Asistencia Pública;Curico N345 Bodega Central;Santiago;Región Metropolitana de Santiago;LE;Publicada;La adquisición de carros de curación y esterilización para el Hospital de Urgencia Asistencia Pública.;2025-04-08T11:50:05.94;2025-04-15T15:01:00;2025-05-15T18:00:00;;CLP;0;0
1058095-59-LE25;REPOSICIÓN MEDICAMENTOS PARA 3 MESES 13;COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO;61.608.502-6;Fármarcos;CONCHA Y TORO 3459;Puente Alto;Región Metropolitana de Santiago;LE;Publicada;COTIZAR: PRECIOS UNITARIOS NETOS, SOLO COTIZAR PRODUCTOS CON STOCK PARA DESPACHO INMEDIATO, Y CON VENCIMIENTO MAYOR A 12 MESES, INDICAR FACTOR EMPAQUE EN CADA LÍNEA COTIZADA E INDICAR EL NOMBRE DE LA MARCA OFERTADA.;2025-04-08T11:52:26.707;2025-04-14T15:01:00;2025-04-30T18:37:00;;CLP;0;0
1746-5-L125;CURSO DE CAPACITACIÓN EN HERRAMIENTAS BÁSICAS DE POWER BI PARA ANÁLISIS DE DATOS;SUBSECRETARIA DE SALUD PUBLICA;61.601.000-K;Seremi de Salud XI Región;CARRERA 257, 4TO. PISO;Coyhaique;Región Aysén del General Carlos Ibáñez del Campo;L1;Publicada;CURSO DE CAPACITACIÓN EN HERRAMIENTAS BÁSICAS DE POWER BI PARA ANÁLISIS DE DATOS PARA LOS FUNCIONARIOS DE LA SEREMI DE SALUD AYSÉN.;2025-04-08T11:53:38.403;2025-04-15T15:00:00;2025-04-17T18:00:00;2000000;CLP;0;0
1058095-58-LE25;REPOSICIÓN MEDICAMENTOS PARA 3 MESES 12;COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO;61.608.502-6;Fármarcos;CONCHA Y TORO 3459;Puente Alto;Región Metropolitana de Santiago;LE;Publicada;COTIZAR: PRECIOS UNITARIOS NETOS, SOLO COTIZAR PRODUCTOS CON STOCK PARA DESPACHO INMEDIATO, Y CON VENCIMIENTO MAYOR A 12 MESES, INDICAR FACTOR EMPAQUE EN CADA LÍNEA COTIZADA E INDICAR EL NOMBRE DE LA MARCA OFERTADA.;2025-04-08T11:52:04.847;2025-04-14T15:01:00;2025-04-30T19:55:00;;CLP;0;0
1058095-49-LE25;REPOSICIÓN MEDICAMENTOS PARA 3 MESES 3;COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO;61.608.502-6;Fármarcos;CONCHA Y TORO 3459;Puente Alto;Región Metropolitana de Santiago;LE;Publicada;COTIZAR: PRECIOS UNITARIOS NETOS, SOLO COTIZAR PRODUCTOS CON STOCK PARA DESPACHO INMEDIATO, Y CON VENCIMIENTO MAYOR A 12 MESES, INDICAR FACTOR EMPAQUE EN CADA LÍNEA COTIZADA E INDICAR EL NOMBRE DE LA MARCA OFERTADA.;2025-04-08T11:46:32.06;2025-04-14T15:07:00;2025-04-30T15:08:00;;CLP;0;0
1240098-6-LP25;CONVENIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE EQUIPOS DE ULTRASONIDO Y ANGIÓGRAFO RETINAL PARA EL HOSPITAL PROVINCIAL DE OVALLE;SERVICIO DE SALUD COQUIMBO HOSPITAL DE O;61.606.404-5;Servicios de Mantenciones;Avenida Manuel Peñafiel N1550 OVALLE;Ovalle;Región de Coquimbo;LP;Publicada;Conforme a la Ley de Compras Públicas N 19.886, su Reglamento y modificaciones, el Hospital Provincial de Ovalle llama a licitación pública a empresas o proveedores del rubro, personas naturales o jurídicas, chilenas o extranjeras, así como a Uniones Temporales de Proveedores, para celebrar CONVENIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE EQUIPOS DE ULTRASONIDO Y ANGIÓGRAFO RETINAL, para el Hospital Provincial de Ovalle, por un periodo de 24 (veinticuatro) meses, o hasta agotar el presupuesto referencial, para un oportuno y adecuado suministro de estos productos y así garantizar el correcto funcionamiento del establecimiento.;2025-04-08T11:33:50.11;2025-04-28T15:25:00;2025-06-09T19:47:00;;CLP;0;0
3968-29-LE25;MOVILIZACION CECI MUNDO MAGICO;I MUNICIPALIDAD DE HUALANE;69.100.600-K;Depto. Educacion Municipal;Avenida 11 De Septiembre s/n;Hualañé;Región del Maule;LE;Publicada;El Departamento de Educación Municipal de Hualañé necesita contratar el servicio de transporte para el traslado de Párvulos del Ceci Mundo mágico desde sus hogares hasta el establecimiento y viceversa, desde el 02 de mayo hasta el 31 de diciembre del 2025;2025-04-08T11:21:26.403;2025-04-16T15:00:00;2025-04-24T17:46:00;;CLP;0;0
1098710-13-LE25;DISEÑO IMPLEMENTACIÓN Y ADMINISTRACIÓN DE DATOS;SUBSECRETARIA DE CIENCIA, TECNOLOGIA, CONOCIMIENTO E INNOVACION;62.000.740-4;SUBSECRETARIA DE CIENCIA, TECNOLOGIA, CONOCIMIENTO E INNOVACION;Morandé 226;Santiago;Región Metropolitana de Santiago;LE;Publicada;DISEÑO E IMPLEMENTACIÓN DE GOBIERNO Y ADMINISTRACIÓN DE DATOS GAD;2025-04-08T11:33:25.59;2025-04-21T15:01:00;2025-05-06T18:00:00;30000000;CLP;0;0
729-51-LE25;REPUESTOS VARIOS 2-18955-18956 ECU;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S A;61.219.000-3;Compras Técnicas;Av. Lib. Bernardo OHiggins 1414;Santiago;Región Metropolitana de Santiago;LE;Publicada;Se requieren ofertas que cumplan con las especificaciones técnicas solicitadas (Solo una oferta por proveedor), es de suma importancia adjuntar fichas técnicas, formulario PEP firmado, declaración de vínculos firmado e indicar plazo de entrega en días hábiles bancarios. Se recuerda que la única Orden de Compra válida es la emitida por Metro S.A. La adjudicación será notificada por Gestor de Compras mediante correo electrónico. PARA LOS REPUESTOS QUE NO SE FABRIQUEN Y NO SE COMERCIALICEN EN EL MERCADO NACIONAL, SE ACEPTARAN COTIZACIONES EN OTRAS MONEDAS, EL TIPO DE CAMBIO PARA EFECTOS DE COMPARACION, CORRESPONDERÁ AL DIA DE LA APERTURA ECONOMICA. En el anexo B, se deben completar los siguientes formularios: 4, 5,7 y 8.;2025-04-08T11:18:12.023;2025-04-22T12:15:00;2025-05-28T12:16:00;;CLP;0;0
5482-43-L125;ADQUISICIÓN DE SEIS MESAS DE AJEDREZ PARA LA COMUNA DE ÑUÑOA;I MUNICIPALIDAD DE NUNOA;69.070.500-1;SECPLANUNOA;POR DEFINIR DE ACUERDO A OBSERVACIONES;Ñuñoa;Región Metropolitana de Santiago;L1;Publicada;La I. Municipalidad de Ñuñoa requiere la adquisición de 6 mesas de ajedrez Tipo Atrio 1300 con asientos en base a hormigón con resistencia G30 certificada por laboratorios autorizados según la NCh170.;2025-04-08T11:00:49.337;2025-04-15T20:00:00;2025-04-17T20:00:00;2500000;CLP;0;0
5403-6-LE25;Asesoría y gestión del plan de comunicaciones CNA;COMISION NACIONAL DE ACREDITACION;61.978.810-9;COMISION NACIONAL DE ACREDITACION;Merced N 480, Piso 8;Santiago;Región Metropolitana de Santiago;LE;Publicada;La Comisión Nacional de Acreditación, en adelante la Comisión o CNA, es un organismo público autónomo, creado mediante la Ley N20.129, de 2006, cuya función es la evaluar, acreditar y promover la calidad de las Universidades, Institutos Profesionales y Centros de Formación Técnica autónomos y de las carreras y programas que ellos ofrecen. A su vez, el artículo 11 de la citada ley establece que la Comisión cuenta con una Secretaría Ejecutiva, cuya función es apoyar el desarrollo de los procesos que la ley encomienda a la CNA. Las presentes bases tienen por objetivo determinar y definir las condiciones generales que se deberán aplicar para la licitación, contratación y ejecución del Servicio de asesoría y gestión del plan de comunicaciones externas y difusión social de la Comisión Nacional de Acreditación. Asimismo, la CNA en su Plan Anual de Compras y Contrataciones para el año 2025, contempla la contratación del servicio antes descrito. II.- DEFINICIONES;2025-04-08T10:58:42.65;2025-04-21T16:00:00;2025-05-14T17:00:00;63000000;CLP;0;0
1350104-2-LE25;VERMICOMPOSTERAS PARA ESTABLECIMIENTOS EDUCACIONAL;ASOCIACIÓN DE MUNICIPALIDADES DE LA PROVINCIA DE LLANQUIHUE;65.084.447-5;ASOCIACIÓN DE MUNICIPALIDADES DE LA PROVINCIA DE LLANQUIHUE;5 Sur, Km 1012. Empalme La Laja;Puerto Varas;Región de los Lagos;LE;Publicada;Requiere contratar referido a la compra de 50 vermicomposteras de 2 módulos, de una capacidad mínima de 300 L. Deben ser vermicomposteras diseñadas para el sur de chile, que aseguran durabilidad y debe estar construida para evitar completamente el ingreso de roedores.;2025-04-08T10:51:48.483;2025-04-23T15:00:00;2025-04-25T12:00:00;;CLP;0;0
1887-2-LE25;SERVICIO DE ASEO PARA DEF. LOCAL DE PUERTO AYSEN;DEFENSORIA PENAL PUBLICA;61.941.900-6;Defensoría Regional de Aysén;Freire 274;Coyhaique;Región Aysén del General Carlos Ibáñez del Campo;LE;Publicada;El objeto de esta licitación pública es la contratación del SERVICIO DE ASEO PARA LA DEFENSORÍA LOCAL DE PUERTO AYSÉN en sus dependencias ubicadas en calle Ciro Arredondo sn, Rivera Sur, de la ciudad de Puerto Aysén, para otorgar las condiciones adecuadas a los funcionariosas y al público, mediante la provisión del correspondiente personal e implementos para las dependencias donde funcionan actualmente o puedan funcionar en el futuro, las oficinas de la Defensoría Local de Puerto Aysén.;2025-04-08T10:58:33.447;2025-04-21T15:01:00;2025-04-25T17:00:00;9720000;CLP;0;0
4768-20-LE25;Adquisición Instalación de Cámaras Teleprotección;I MUNICIPALIDAD DE LA ESTRELLA;69.091.400-K;D.A.F;Diego portales 619;La Estrella;Región del Libertador General Bernardo OHiggins;LE;Publicada;La Ilustre Municipalidad de La Estrella, llama a Licitación Publica por ADQUISICION E INSTALACION DE CAMARAS DE TELEPROTECCIÓN, para la ejecución del proyecto financiado por la Subsecretaria de Prevención del Delito.;2025-04-08T11:12:12.03;2025-04-21T15:01:00;2025-04-23T14:26:00;49960365;CLP;0;0
3085-19-LE25;CAMBIO DE TECHUMBRE A 4 VIVIENDAS FISCALES EN AVENIDA TELLEZ- ISLA QUIRIQUINA;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;61.102.023-6;DEPTO. DE BIENESTAR SOCIAL (T);JORGE MONTT 126 BASE NAVAL;Talcahuano;Región del Biobío;LE;Publicada;CAMBIO DE TECHUMBRE A 4 VIVIENDAS FISCALES EN AVENIDA TELLEZ- ISLA QUIRIQUINA;2025-04-08T10:35:40.323;2025-04-21T15:43:00;2025-05-30T17:44:00;41954194;CLP;0;0
1627-17-LQ25;PRESTACIONES DE SERVICIOS PROFESIONALES MÉDICOS ES;SERVICIO DE SALUD HOSPITAL DE SAN FERNANDO;61.602.145-1;Hospital de San Fernando Abastecimiento;Negrete 1401;San Fernando;Región del Libertador General Bernardo OHiggins;LQ;Publicada;PRESTACIONES DE SERVICIOS PROFESIONALES MÉDICOS ESPECIALISTAS DE PEDIATRÍA PARA EJECUCIÓN DE HORAS MÉDICAS EN TURNOS DEL SERVICIO DE PEDIATRÍA, UTI PEDIÁTRICA Y EMERGENCIA PEDIÁTRICA DEL HOSPITAL DE SAN FERNANDO;2025-04-08T10:36:51.447;2025-04-21T15:27:00;2025-05-13T14:28:00;;CLP;0;0
948806-21-LE25;ADQUISICIÓN DE PRÓTESIS DE REEMPLAZO CORPORAL O VERTEBRAL EN MODALIDAD DE CONSIGNACIÓN EN TRÁNSITO POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DIPRECA;FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE;61.513.003-6;Unidad de Compra Insumos en Consignación;Av. Vital Apoquindo N1200;Las Condes;Región Metropolitana de Santiago;LE;Publicada;El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N1.200, Comuna de las Condes, Región Metropolitana, en adelante EL HOSPITAL, llama a Licitación Pública para la Adquisición de Prótesis de Reemplazo Corporal o Vertebral en Modalidad de Consignación en Tránsito, por Sistema de Suministro, en adelante LOS INSUMOS, para un periodo de 36 meses o hasta que se consuma la totalidad del monto contratado, según lo que primero ocurra, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las bases administrativas y técnicas de esta licitación con sus respectivos anexos.;2025-04-08T10:51:02.333;2025-04-21T16:00:00;2025-07-21T20:00:00;40000000;CLP;0;0
707422-2-LE25;ADQUISICIÓN DE INSUMOS DE ASEO;FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ;70.574.900-0;Regional Bio-Bio;Diagonal Pedro Aguirre Cerda N 1225;Concepción;Región del Biobío;LE;Publicada;Fundación Integra requiere la adquisición de insumos de aseo para jardines infantiles, salas cuna y oficina regional del Biobío, de conformidad a lo señalado en las presentes bases administrativas y a las especificaciones indicadas en las bases técnicas respectivas.;2025-04-08T10:52:30.077;2025-04-21T15:01:00;2025-05-05T17:30:00;65000000;CLP;0;0
619133-90-LP25;CONVENIO AUDÍFONOS PEDIÁTRICOS Y ADULTOS HOSCA;SERVICIO SALUD SAN FELIPE LOS ANDES HOSP;61.602.038-2;Hospital San Camilo de San Felipe;AVENIDA MIRAFLORES 2085;San Felipe;Región de Valparaíso;LP;Publicada;Las presentes Bases Administrativas rigen el llamado a licitación pública CONVENIO COMPRA AUDÍFONOS PEDIÁTRICOS Y ADULTOS CON CÁMARA SILENTE EN COMODATO HOSPITAL SAN CAMILO, ubicado en Av. Miraflores 2085 San Felipe, Quinta región, aplicando los procedimientos establecidos en la Ley de Compras N 19.886 de la Administración Pública.;2025-04-08T10:48:07.043;2025-04-28T17:33:00;2025-05-30T17:34:00;;CLP;0;0
3191-14-LE25;LE REAC INSUMOS CLINICOS Y REACTIVOS.;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;61.102.017-1;HOSPITAL NAVAL ALMIRANTE NEF;SUBIDA ALESSANDRI S/N;Viña del Mar;Región de Valparaíso;LE;Publicada;SATISFACER LAS NECESIDADES DEL HOSPITAL NAVAL ALMTE NEF;2025-04-08T10:19:08.557;2025-04-14T15:00:00;2025-05-14T18:00:00;50000000;CLP;0;0
4322-6-LE25;CONSTRUCCIÓN NICHOS CEMENTERIO MUNICIPAL;I MUNICIPALIDAD DE PERQUENCO;69.190.300-1;Adquisiciones;Esmeralda 497;Perquenco;Región de la Araucanía;LE;Publicada;CONSTRUCCIÓN NICHOS CEMENTERIO MUNICIPAL;2025-04-08T10:08:58.9;2025-04-14T15:00:00;2025-04-30T17:30:00;;CLP;0;0
3757-2-LE25;CONV. SUM. SERV. REPARACION Y MANTENCION VEHICULOS;I MUNICIPALIDAD DE QUINCHAO;69.230.900-6;Departamento de Obras;Amunategui 18;Quinchao;Región de los Lagos;LE;Publicada;Convenio suministro para Servicio de Reparación y Mantención de Vehículos Municipales;2025-04-08T10:22:22.36;2025-04-17T09:00:00;2025-05-15T15:00:00;15000000;CLP;0;0
1350296-17-LQ25;ARRIENDO DE SOFTWARE DE GESTION DE CALIDAD ANALITICO Y SUMINISTRO DE CONTROLES DE CALIDAD INTERNO DE TERCERA OPINIÓN PARA EL LABORATORIO CLÍNICO DEL HOSPITAL ALTO HOSPICIO POR 36 MESES;HOSPITAL DE ALTO HOSPICIO;65.228.694-1;ABASTECIMIENTO HAH;Anibal Pinto 815;Iquique;Región de Tarapacá;LQ;Publicada;ARRIENDO DE SOFTWARE DE GESTION DE CALIDAD ANALITICO Y SUMINISTRO DE CONTROLES DE CALIDAD INTERNO DE TERCERA OPINIÓN PARA EL LABORATORIO CLÍNICO DEL HOSPITAL ALTO HOSPICIO POR 36 MESES;2025-04-08T10:15:44.47;2025-04-29T09:00:00;2025-08-27T22:00:00;;CLP;0;0
3573-16-LE25;ADQUISICIÓN DE TUBERÍAS CORRUGADAS HDPE;I MUNICIPALIDAD DE PANGUIPULLI;69.201.200-3;Secretaria Comunal de Planificación;BERNARDO O'HIGGINS 793;Panguipulli;Región de Los Ríos;LE;Publicada;ADQUISICIÓN DE TUBERÍAS CORRUGADAS HDPE, LAS QUE SERÁN UTILIZADAS PARA EL MEJORAMIENTO Y MANTENCIÓN DE DISTINTOS CAMINOS DE USO PUBLICO DE LA COMUNA DE PANGUIPULLI SEGÚN TTR;2025-04-08T09:51:33.307;2025-04-17T12:00:00;2025-04-24T15:00:00;14000000;CLP;0;0
1057489-142-LE25;Convenio de Suministro de Curetas de Desbridamiento por 48 meses para Hospital del Salvador;SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR;61.608.406-2;Bienes y Servicios;AV SALVADOR 364;Providencia;Región Metropolitana de Santiago;LE;Publicada;Que, el Hospital del Salvador necesita contar con un Convenio de Suministro de Curetas de Desbridamiento por 48 meses para Hospital del Salvador con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial Que, por la cuantía determinada, la presente licitación se ubica en el tramo para aquellas contrataciones iguales o superiores a 100 UTM e inferiores a 1.000 UTM, en conformidad al Artículo 36 del Reglamento de la Ley N19.886 Que, hechas las consultas respectivas, la provisión de Convenio de Suministro de Curetas de Desbridamiento por 48 meses para Hospital del Salvador no se encuentra disponible por Convenio Marco ofrecidos en el Sistema de Información de la Dirección de Compras, www.mercadopublico.cl Que, esta compra está vinculada al proyecto 1057489-95-PC25, Insumos Clínicos, correspondiente al plan anual de compras del año 2025;2025-04-08T09:56:47.217;2025-04-21T15:30:00;2025-07-18T19:00:00;15000000;CLP;0;0
2328-28-LE25;Lic E24 Adquisicion uniforme Esc Las Camelias;I MUNICIPALIDAD DE PUERTO MONTT;69.220.100-0;Unidad de Adquisiciones Dirección de Educación;Avda. Presidente Ibañez N600 4TO PISO;Puerto Montt;Región de los Lagos;LE;Publicada;Adquisición de uniforme escolar, consistente en faldas y poleras para estudiantes de la Escuela Las Camelias;2025-04-08T09:58:29.443;2025-04-17T11:00:00;2025-06-17T12:00:00;;CLP;0;0
1210674-12-LE25;Servicio de limpieza de alcantarillado para AADD;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;62.000.890-7;ADMINISTRACIÓN DIRECTA REGIÓN METROPOLITANA;Av.Libertador Bernardo O'Higgins N1449,Torre 7 P3;Santiago;Región Metropolitana de Santiago;LE;Publicada;Contar con el Servicio de limpieza de alcantarillado para los centros de administración directa de la dirección regional metropolitana del servicio de protección especializada a la niñez y adolescencia;2025-04-08T10:00:46.983;2025-04-14T15:00:00;2025-04-21T16:39:00;;CLP;0;0
2467-50-L125;ADQUISICIÓN DE EQUIPAMIENTO PARA IMPLEMENTACIÓN DE;I MUNICIPALIDAD DE CHILLAN;69.140.900-7;IMUNI_CHILLAN ADQUISICIONES;18 de Septiembre 510;Chillán;Región del Ñuble;L1;Publicada;El objetivo de esta compra es la Adquisición de equipamiento para la implementación de la oficina del proyecto QUIERO MI BARRIO ubicado en el barrio Arturo Pratt.;2025-04-08T09:29:39.403;2025-04-15T13:57:00;2025-05-01T10:58:00;;CLP;0;0
1057489-141-LQ25;Servicio de Arriendo de Huelleros digitales y Pistola Escáner Lector Códigos de Barras por treinta y seis 36 meses para el Hospital del Salvador e Instituto Nacional de Geriatría Presidente Eduardo Frei Montalva;SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR;61.608.406-2;Bienes y Servicios;AV SALVADOR 364;Providencia;Región Metropolitana de Santiago;LQ;Publicada;Que el Hospital del Salvador como centro de referencia nacional que integra la Red Asistencial Oriente, le corresponde asegurar la atención permanente y continua de los beneficiarios del Sistema Público de Salud de la jurisdicción y especialmente considerando que la atención directa a pacientes que acudan al Hospital del Salvador, es de aquellos servicios cuya característica principal es mantener la continuidad de la atención directa a las personas en salud, y el servicio de atención a los pacientes, por su propia naturaleza, no puede ser objeto de esperas o prórrogas, ya que se requiere de una atención inmediata, oportuna e integral, otorgada por especialistas calificados Que, esta modalidad de contratación es la única que permite al Hospital del Salvador dar efectivo cumplimiento al imperativo constitucional consagrado en el Artículo 19, numeral 9 de la Carta Fundamental Que, Instituto Nacional del Geriatría, RUT N61.608.403-8, a través del Ordinario N183, de fecha 25 de marzo de 2025 mandata al Hospital del Salvador a realizar compra conjunta mediante licitación pública para la adquisición del Servicio de Arriendo de Huelleros digitales y Pistola Escáner Lector Códigos de Barras por treinta y seis (36) meses para el Hospital del Salvador e Instituto Nacional de Geriatría Presidente Eduardo Frei Montalva, para el nuevo Complejo Hospitalario Salvador-Geriátrico. Que, existe la necesidad de suministrar el Servicio de Arriendo de Huelleros digitales y Pistola Escáner Lector Códigos de Barras por treinta y seis (36) meses para el Hospital del Salvador e Instituto Nacional de Geriatría Presidente Eduardo Frei Montalva, para ambos establecimientos en forma conjunta, para utilizar la misma tecnológica entre ambas instituciones, ante el traslado a las nuevas instalaciones Que, por la cuantía determinada, la presente licitación se ubica en el tramo para contrataciones iguales o superiores a 1.000 UTM e inferiores a 5.000 UTM, en conformidad al Artículo 36 del Reglamento de la Ley N19.886 Que, hechas las consultas respectivas, el Servicio de Arriendo de Huelleros digitales y Pistola Escáner Lector Códigos de Barras por treinta y seis (36) meses para el Hospital del Salvador e Instituto Nacional de Geriatría Presidente Eduardo Frei Montalva, no se encuentra disponible en el catálogo de bienes y servicios ofrecidos en el Sistema de Información de la Dirección de Compras www.mercadopublico.cl.;2025-04-08T09:47:16.413;2025-04-28T16:00:00;2025-07-31T19:58:00;305160072;CLP;0;0
